qDate,qTime,lng,lat,qType,qCityname,Weather,light,RoadtYPE,Location,AccidentType,Ranking
20231008,181000,120.22,23.08,其他,臺南市安定區段巷弄號口嘉同里外塭高幹29左12處,晴,0,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231009,72400,120.27,23.16,其他,臺南市善化區段巷弄號口溪美里台19甲線20km附近機慢車道(路燈編號420275處),晴,1,直路,慢車道,同向擦撞,2
20231011,75200,120.21,23.09,一般地址,臺南市安定區新吉里新吉段巷弄135號口,晴,1,四岔路,交叉口附近,同向擦撞,2
20231006,155500,120.29,23.08,一般地址,臺南市新市區中正路段巷弄157號口,雨,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231015,193305,120.3,23.08,一般地址,臺南市新市區新市里4光華街段巷弄194號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231017,163000,120.29,23.08,一般地址,臺南市新市區新和里民權路段56巷弄4號口,陰,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231018,81500,120.3,23.09,一般地址,臺南市新市區三舍段巷弄25號口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231018,170240,120.29,23.06,其他,臺南市新市區段巷弄號口永就里中華路176號,陰,1,直路,慢車道,同向擦撞,2
20231019,75644,120.3,23.07,一般地址,臺南市新市區永就里中山路段巷弄184號口,晴,1,三岔路,交叉口附近,同向擦撞,2
20231017,63000,120.28,23.07,其他,臺南市新市區段巷弄號口社內里南135線路燈390525處,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231017,55900,120.32,23.09,一般地址,臺南市新市區大社里大社段巷弄197號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231020,100000,120.27,23.09,交叉路口,臺南市新市區豐華里區道南134線段巷弄號堤塘港路口,晴,1,三岔路,交叉路口內,同向擦撞,2
20231020,101000,120.29,23.13,一般地址,臺南市善化區自由路段巷弄109號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231023,111400,120.29,23.11,無,臺南市善化區段巷弄號口,晴,1,直路,機車優先道,同向擦撞,2
20231025,105510,120.3,23.13,一般地址,臺南市善化區大成路段巷弄366號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231026,122854,120.3,23.07,其他,臺南市新市區段巷弄號口中山路180號前,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231027,105052,120.3,23.07,其他,臺南市新市區段巷弄號口光華街與長安街口,晴,1,三岔路,交叉路口內,同向擦撞,2
20231030,82700,120.21,23.1,其他,臺南市安定區段巷弄號口西港大橋南側迴轉道往東路口附近,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231031,172000,120.3,23.08,一般地址,臺南市新市區復興路段巷弄213號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231025,220200,120.3,23.07,交叉路口,臺南市新市區省道臺1線段巷弄號區道南138線口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231002,113512,120.23,22.93,其他,臺南市仁德區段巷弄號口文賢路一段(台86彩虹橋下),晴,0,三岔路,交叉路口內,同向擦撞,2
20231005,232430,120.24,22.92,一般地址,臺南市仁德區文賢路一段段巷弄886號口,陰,1,三岔路,一般車道(未劃分快慢車道),同向擦撞,2
20231009,62100,120.25,22.95,一般地址,臺南市仁德區後壁里中正路二段段巷弄306號口,陰,0,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231009,94700,120.26,22.99,其他,臺南市仁德區段巷弄號口太子路206號前,晴,1,三岔路,一般車道(未劃分快慢車道),同向擦撞,2
20231012,102600,120.23,22.92,其他,臺南市仁德區段巷弄號口中正路一段175號前,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231013,85636,120.25,22.97,一般地址,臺南市仁德區仁德里中山路段巷弄639號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231014,172300,120.23,22.92,一般地址,臺南市仁德區二行里中正西路段巷弄3號口,晴,0,三岔路,交叉口附近,同向擦撞,2
20231015,101400,120.22,22.95,一般地址,臺南市仁德區仁愛里大同路三段段巷弄525號口,晴,0,直路,路肩、路緣,同向擦撞,2
20231015,152100,120.31,23,其他,臺南市關廟區段巷弄號口關新路二段、關新路二段169巷口,晴,1,三岔路,交叉路口內,同向擦撞,2
20231019,125628,120.25,22.97,一般地址,臺南市仁德區仁德里中正路二段段巷弄1131號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231019,164230,120.31,23,交叉路口,臺南市關廟區關新路2段巷弄號關新路口,晴,1,三岔路,交叉路口內,同向擦撞,2
20231012,120800,120.33,22.96,交叉路口,臺南市關廟區東勢里東安街段巷弄號民權街口,晴,0,四岔路,交叉路口內,同向擦撞,2
20231023,75200,120.25,22.97,一般地址,臺南市仁德區仁德里中山路段巷弄799號口,晴,0,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231003,65600,120.23,22.92,其他,臺南市仁德區段巷弄號口二仁路一段151號,晴,1,三岔路,交叉路口內,同向擦撞,2
20231019,183626,120.22,22.93,其他,臺南市仁德區段巷弄號口86北上機車迴轉道,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231024,171202,120.25,22.97,交叉路口,臺南市仁德區中山路段巷弄號文德路口,晴,1,直路,慢車道,同向擦撞,2
20231026,103600,120.25,22.97,一般地址,臺南市仁德區仁德里中山路段巷弄668號口,晴,0,多岔路,交叉口附近,同向擦撞,2
20231026,151400,120.25,22.99,其他,臺南市仁德區段巷弄號口太子路與大發路口,晴,1,三岔路,交叉路口內,同向擦撞,2
20231031,80000,120.29,22.97,交叉路口,臺南市歸仁區後市里民權三街段50巷弄號民權三街口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231026,163200,120.31,22.96,其他,臺南市歸仁區段巷弄號口臺86線快速道路西向16.2公里處,晴,1,三岔路,加速車道,同向擦撞,2
20231031,213300,120.26,22.96,其他,臺南市仁德區段巷弄號口新田里勝利路與義林南路口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231016,155800,120.23,22.96,交叉路口,臺南市仁德區成功里保生路段巷弄號崇德路口,晴,0,三岔路,交叉路口內,同向擦撞,2
20231031,81507,120.24,22.96,交叉路口,臺南市仁德區文華路3段巷弄號文華路口,晴,1,三岔路,交叉口附近,同向擦撞,2
20231030,171301,120.3,22.96,交叉路口,臺南市歸仁區凱旋路一段段巷弄號成功九街口,晴,0,直路,快車道,同向擦撞,2
20231022,174653,120.25,22.97,交叉路口,臺南市仁德區中山路段巷弄號中正路二段口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231001,214400,120.24,23,交叉路口,臺南市永康區中華路段巷弄號中華一路口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231003,74515,120.26,23.02,一般地址,臺南市永康區永康街段巷弄188號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231003,171000,120.24,23.05,交叉路口,臺南市永康區永安路段巷弄號平道路口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231002,173034,120.23,23.01,一般地址,臺南市永康區中華路段巷弄321號口,晴,1,直路,機車優先道,同向擦撞,2
20231003,173700,120.24,23.04,一般地址,臺南市永康區中正北路段巷弄179號口,晴,0,直路,機車優先道,同向擦撞,2
20231004,73900,120.24,23.01,一般地址,臺南市永康區中山東路段巷弄429號口,陰,1,四岔路,交叉路口內,同向擦撞,2
20231004,74547,120.27,23.01,交叉路口,臺南市永康區大灣里大安街段巷弄號民族路口,陰,1,四岔路,交叉路口內,同向擦撞,2
20231005,140535,120.23,23,交叉路口,臺南市永康區中華路段巷弄號中華路口,晴,1,四岔路,交叉口附近,同向擦撞,2
20231003,84200,120.22,23.02,交叉路口,臺南市永康區鹽水溪河堤道路段巷弄號中華路口,晴,0,多岔路,交叉口附近,同向擦撞,2
20231009,142508,120.24,23.01,交叉路口,臺南市永康區中山東路段巷弄號振興路口,晴,1,四岔路,交叉口附近,同向擦撞,2
20231010,225000,120.25,23,其他,臺南市永康區段巷弄號口大灣交流道高速二街南下出口匝道路口,晴,1,直路,其他,同向擦撞,2
20231011,205000,120.22,23.03,一般地址,臺南市永康區中正南路段巷弄238號口,晴,1,直路,快車道,同向擦撞,2
20231012,170316,120.26,23.03,交叉路口,臺南市永康區中山路段巷弄號聖龍街口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231013,210800,120.26,23.03,一般地址,臺南市永康區自強路段巷弄638號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231012,225700,120.25,23.01,一般地址,臺南市永康區復國一路段巷弄231號口,晴,1,直路,快車道,同向擦撞,2
20231016,195000,120.23,23.02,一般地址,臺南市永康區大橋一街段巷弄213號口,陰,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231018,64558,120.26,23.03,一般地址,臺南市永康區自強路段巷弄415號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231018,133000,120.23,23.01,一般地址,臺南市永康區中山南路段巷弄152之7號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231018,192300,120.22,23.02,交叉路口,臺南市永康區中華路段巷弄號中正南路口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231020,73900,120.27,23.03,一般地址,臺南市永康區中山北路段巷弄498號口,晴,0,直路,慢車道,同向擦撞,2
20231018,70100,120.25,23.02,一般地址,臺南市永康區中山南路段巷弄948號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231021,135800,120.24,23.04,一般地址,臺南市永康區中正北路段巷弄6號口,晴,0,直路,慢車道,同向擦撞,2
20231022,131000,120.25,23.01,一般地址,臺南市永康區復華三街段巷弄81號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231022,144200,120.22,23.02,交叉路口,臺南市永康區中華路段巷弄號中正南路口,晴,0,四岔路,交叉路口內,同向擦撞,2
20231021,165029,120.25,23.04,一般地址,臺南市永康區中正北路段巷弄308號口,晴,1,直路,慢車道,同向擦撞,2
20231023,121727,120.23,23.01,一般地址,臺南市永康區中山南路段巷弄102號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231023,172800,120.24,23.02,交叉路口,臺南市永康區東橋一路段巷弄號東橋二街口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231022,172800,120.25,23,一般地址,臺南市永康區大灣路段巷弄990號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231025,85000,120.23,23,交叉路口,臺南市永康區小東路段巷弄號中華路口,晴,1,直路,快車道,同向擦撞,2
20231023,172900,120.22,23.02,交叉路口,臺南市永康區中正南路段巷弄號甲頂路口,晴,1,三岔路,交叉路口內,同向擦撞,2
20231026,90500,120.26,23.02,交叉路口,臺南市永康區永華路段巷弄號永平街口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231027,72300,120.26,23.02,交叉路口,臺南市永康區文化路段巷弄號永華路口,晴,0,四岔路,交叉口附近,同向擦撞,2
20231024,74500,120.27,23.05,交叉路口,臺南市永康區王行路段巷弄號王行東路口,晴,0,三岔路,交叉路口內,同向擦撞,2
20231027,182800,120.24,23,一般地址,臺南市永康區復興路段巷弄284號口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231027,125500,120.25,23.04,一般地址,臺南市永康區中正北路段巷弄347號口,晴,1,直路,慢車道,同向擦撞,2
20231024,75500,120.25,23.03,一般地址,臺南市永康區中正路段巷弄301號口,晴,1,直路,機車專用道,同向擦撞,2
20231027,164259,120.23,23.02,一般地址,臺南市永康區大橋三街段巷弄73號口,晴,1,多岔路,交叉路口內,同向擦撞,2
20231028,75800,120.23,23.01,一般地址,臺南市永康區勝華街段37巷弄56號口,晴,0,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231030,163100,120.25,23,交叉路口,臺南市永康區大灣路段巷弄號崑大路口,晴,0,三岔路,交叉路口內,同向擦撞,2
20231030,183200,120.27,23.03,其他,臺南市永康區段巷弄號口富強路二段191號前,晴,1,四岔路,交叉口附近,同向擦撞,2
20231020,74500,120.25,23.03,其他,臺南市永康區段巷弄號口中正路機車專用地下道,晴,1,其他,機車專用道,同向擦撞,2
20231019,183000,120.25,23.02,一般地址,臺南市永康區中山南路段巷弄722號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231030,211416,120.23,23.02,一般地址,臺南市永康區中華路段巷弄724號口,晴,1,直路,慢車道,同向擦撞,2
20231030,113045,120.23,23.02,一般地址,臺南市永康區中華路段巷弄694號口,晴,1,圓環,慢車道,同向擦撞,2
20231020,192922,120.26,23.02,一般地址,臺南市永康區永大路段巷弄641號口,晴,1,直路,慢車道,同向擦撞,2
20231024,90356,120.22,23.02,交叉路口,臺南市永康區中正南路段巷弄號中華路口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231025,100500,120.23,23.02,一般地址,臺南市永康區中華路段巷弄848號口,晴,1,直路,機車優先道,同向擦撞,2
20231024,72523,120.26,23.03,一般地址,臺南市永康區中正路段巷弄18號口,晴,1,三岔路,交叉路口內,同向擦撞,2
20231024,124000,120.29,23.03,一般地址,臺南市新化區全興里竹子腳路段巷弄158-5號口,晴,0,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231030,101000,120.34,23.06,其他,臺南市新化區段巷弄號口牧場73-1號前,晴,0,直路,機車優先道,同向擦撞,2
20231001,130800,120.28,23.31,其他,臺南市新營區嘉芳里忠孝路段巷弄號新中路口嘉芳里忠孝路、新中路-路口附近,晴,1,直路,快車道,同向擦撞,2
20231002,154300,120.3,23.3,一般地址,臺南市新營區復興路段巷弄376號口,晴,0,直路,快車道,同向擦撞,2
20231006,182400,120.31,23.3,一般地址,臺南市新營區民權里中華路段巷弄25號口,陰,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231007,70900,120.31,23.31,一般地址,臺南市新營區民權里民權路段巷弄82號口,陰,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231010,141000,120.28,23.29,其他,臺南市新營區段巷弄號口太南里台19甲線，近太子宮306之12號附近,晴,1,直路,快車道,同向擦撞,2
20231011,75500,120.32,23.31,交叉路口,臺南市新營區王公里民治路段巷弄號中正路口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231011,165700,120.32,23.28,一般地址,臺南市柳營區東昇里中山西路1段巷弄128號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231013,210200,120.32,23.31,一般地址,臺南市新營區新東里東興路段巷弄65號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231015,163050,120.31,23.26,其他,臺南市柳營區段巷弄號口士林里(台1線中華電信柳營幹87-1旁),晴,0,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231019,131500,120.31,23.29,一般地址,臺南市柳營區人和里柳營路3段巷弄號口,晴,0,橋樑,慢車道,同向擦撞,2
20231022,180000,120.31,23.3,一般地址,臺南市新營區民權里中華路段巷弄20號口,晴,1,直路,一般車道(未劃分快慢車道),同向擦撞,2
20231026,75600,120.37,23.29,一般地址,臺南市柳營區篤農里小腳腿段巷弄251號口,晴,1,四岔路,交叉路口內,同向擦撞,2
20231028,120613,120.27,23.29,其他,臺南市新營區段巷弄號口田寮大排電桿編號611980,晴,0,三岔路,交叉路口內,同向擦撞,2
20231023,150200,120.29,23.3,交叉路口,臺南市新營區南紙里太子路段巷弄號南紙街口,晴,1,四岔路,交叉口附近,同向擦撞,2
